rank,app_id,app_name,artist_name,url,artwork,date,country,feed,genre_id,genre_name
16,6748950306,Solitaire Associations Journey,Hitapps Games LTD,https://apps.apple.com/us/app/solitaire-associations-journey/id6748950306?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/40/a7/d8/40a7d82f-e64f-e659-2616-19712300466a/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
17,6759081967,Jewel Coloring,Ta Ta Game Technology Limited,https://apps.apple.com/us/app/jewel-coloring/id6759081967?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/62/f1/cf/62f1cf1a-3f79-100e-3708-66b3fb582a17/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
18,1642607669,Game of Thrones: Dragonfire,Warner Bros.,https://apps.apple.com/us/app/game-of-thrones-dragonfire/id1642607669?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/af/63/4d/af634d13-7790-f885-810d-0307c3bbab9b/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
19,6751056652,Pixel Flow!,Loom Games Oyun Yazilim ve Pazarlama Anonim Sirketi,https://apps.apple.com/us/app/pixel-flow/id6751056652?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/0a/a1/40/0aa140e6-9524-2453-a1f8-e75bbedc49c0/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
20,1351168404,Among Us!,InnerSloth LLC,https://apps.apple.com/us/app/among-us/id1351168404?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/57/dc/f8/57dcf861-9c14-e964-6f5b-09f8c4fff8d2/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
21,1094930513,EA SPORTS FC Soccer Mobile 26,Electronic Arts,https://apps.apple.com/us/app/ea-sports-fc-soccer-mobile-26/id1094930513?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/07/c5/4e/07c54e36-942e-ccbf-0bf7-c125f1261d42/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
22,6754839783,Bubble Word Jam,Lion Studios Plus,https://apps.apple.com/us/app/bubble-word-jam/id6754839783?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/cf/a2/de/cfa2de64-164c-e3cf-1e2f-f2182d085439/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
23,1621328561,MONOPOLY GO!,"Scopely, Inc.",https://apps.apple.com/us/app/monopoly-go/id1621328561?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/1c/41/d5/1c41d5d0-b33c-2de9-5d79-e0d70a3bfdcb/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
24,6471045672,Tasty Travels: Merge Game,Century Games Pte. Ltd.,https://apps.apple.com/us/app/tasty-travels-merge-game/id6471045672?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/cc/cc/f2/ccccf200-20e5-c0fa-68fc-2ea32d90371c/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
25,6741503079,Pokémon Champions,The Pokemon Company,https://apps.apple.com/us/app/pok%C3%A9mon-champions/id6741503079?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/10/0a/92/100a9291-5b49-3875-786a-65ee6a115ba0/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
26,1443446174,Magic Tiles 3™: Piano Game,Amanotes Pte. Ltd.,https://apps.apple.com/us/app/magic-tiles-3-piano-game/id1443446174?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/99/fc/c8/99fcc84a-8981-20a0-2b97-fffc730e73ad/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
27,6503697761,Playtest Pro by BestPlay,Bestplay Systems,https://apps.apple.com/us/app/playtest-pro-by-bestplay/id6503697761?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/ed/f1/f5/edf1f5e3-b117-502d-2629-4b693a1246e6/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
28,1623318294,Gossip Harbor®: Merge & Story,Microfun Limited,https://apps.apple.com/us/app/gossip-harbor-merge-story/id1623318294?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/d5/d7/02/d5d702dd-af54-09a5-21d1-ed6db319d310/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
29,638689075,Township,Playrix,https://apps.apple.com/us/app/township/id638689075?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/f3/d3/ab/f3d3abe7-ac2f-d4a3-1683-0873d183913e/AppIcon-0-0-1x_U007emarketing-0-11-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
30,512939461,Subway Surfers,Sybo Games ApS,https://apps.apple.com/us/app/subway-surfers/id512939461?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/cb/82/82/cb8282de-0cce-5372-1cd9-0fc686ea588e/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
31,1522699215,Love Island: The Game,Fusebox Games,https://apps.apple.com/us/app/love-island-the-game/id1522699215?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/9c/52/4e/9c524e7a-268e-7259-f902-c84082aa834d/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
32,6498883328,Tile Explorer: Tiles Clear!,Oakever Games,https://apps.apple.com/us/app/tile-explorer-tiles-clear/id6498883328?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/03/1e/3a/031e3a10-4270-6ac0-5fa4-3ca1acf9d67f/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
33,6744304405,Cider Casino - Real Money,Mystic Mirror Studio Limited,https://apps.apple.com/us/app/cider-casino-real-money/id6744304405?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/ad/ba/0e/adba0eaa-f494-6f73-8583-fe4bca109de1/AppIcon-0-0-1x_U007epad-0-11-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
34,1606549505,Royal Kingdom,Dream Games,https://apps.apple.com/us/app/royal-kingdom/id1606549505?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/5c/c4/75/5cc4753e-cd56-1020-daa7-a09f15857a63/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
35,1608987929,Triumph: Play for Cash,Triumph Arcade,https://apps.apple.com/us/app/triumph-play-for-cash/id1608987929?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/e9/8d/97/e98d97d1-dd46-51ff-3271-661e4a9bc01c/AppIcon-0-0-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
36,6739554056,Kingshot,Century Games Pte. Ltd.,https://apps.apple.com/us/app/kingshot/id6739554056?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/ee/d2/22/eed22297-9313-d8b0-52c8-95f42a2795b2/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
37,1287282214,Call of Duty®: Mobile,"Activision Publishing, Inc.",https://apps.apple.com/us/app/call-of-duty-mobile/id1287282214?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/62/09/3c/62093c33-07fa-9c35-084e-81f717e1b16f/AppIcon-0-0-1x_U007emarketing-0-10-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
38,1446254576,Solitaire Cash: Win Real Money,Papaya Gaming,https://apps.apple.com/us/app/solitaire-cash-win-real-money/id1446254576?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/9f/cc/bf/9fccbf07-e0bc-92fe-3be2-57d2f8e27097/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
39,6755216191,Color Maze - Puzzle Game,"Beijing Youyoutang Technology Co.,ltd.",https://apps.apple.com/us/app/color-maze-puzzle-game/id6755216191?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/47/ff/e9/47ffe9ef-9123-80e4-fcf1-1a6f59514490/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
40,1482155847,Royal Match,Dream Games,https://apps.apple.com/us/app/royal-match/id1482155847?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/50/3d/ab/503dabf4-c381-e224-5630-5b031703c08d/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
41,6443575749,Whiteout Survival,Century Games Pte. Ltd.,https://apps.apple.com/us/app/whiteout-survival/id6443575749?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/e5/1e/1d/e51e1db7-4655-6bb8-9441-af76dbfd291c/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
42,6746437378,Tang Luck: Casino Slots,SpinShift Limited,https://apps.apple.com/us/app/tang-luck-casino-slots/id6746437378?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/e4/2f/02/e42f025e-4a1b-bb20-8ae2-5038d956da70/AppIcon-0-0-1x_U007emarketing-0-9-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
43,1522266397,Bingo Cash - Win Real Money,Papaya Gaming,https://apps.apple.com/us/app/bingo-cash-win-real-money/id1522266397?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/30/09/91/30099121-38ce-3c56-b940-925a891d6dd0/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
44,1423046460,Paper.io 2,Voodoo,https://apps.apple.com/us/app/paper-io-2/id1423046460?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/c3/e0/b4/c3e0b43a-dd75-6a0d-d7d9-247a241fb1d3/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
45,6482849843,Goods Puzzle: Sort Challenge,ONESOFT GLOBAL PTE. LTD.,https://apps.apple.com/us/app/goods-puzzle-sort-challenge/id6482849843?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/f9/5d/0f/f95d0fc6-8a90-940b-1b2e-88d1ed027fb2/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
46,1595314851,Lamar - Idle Vlogger,Crazy Labs,https://apps.apple.com/us/app/lamar-idle-vlogger/id1595314851?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/50/0a/5a/500a5afd-e542-e5d7-dceb-ac72367bfdb5/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
47,6744812012,X-Clash: Survival Challenge,9z Games(HK),https://apps.apple.com/us/app/x-clash-survival-challenge/id6744812012?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/b5/ba/da/b5bada58-b0dd-b5aa-a456-c0c4c8cd7762/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
48,6745120053,Imposter Game - Party Edition,Sven Vucak,https://apps.apple.com/us/app/imposter-game-party-edition/id6745120053?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/10/69/e0/1069e0bd-1564-9f77-7ea4-a8072e6e90ff/AppIcon-0-0-1x_U007emarketing-0-11-0-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
49,6504324020,Hexa Away,"GOODROID,Inc.",https://apps.apple.com/us/app/hexa-away/id6504324020?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/22/05/4c/22054cc3-b4cd-19ed-b14a-ad6292d0c0a1/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
50,1389111413,Hole.io,Voodoo,https://apps.apple.com/us/app/hole-io/id1389111413?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/8a/12/2f/8a122fb1-d044-62d1-08cf-9fd5c6fef173/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,6014,游戏
1,6748950306,Solitaire Associations Journey,Hitapps Games LTD,https://apps.apple.com/us/app/solitaire-associations-journey/id6748950306?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/40/a7/d8/40a7d82f-e64f-e659-2616-19712300466a/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
2,6754839783,Bubble Word Jam,Lion Studios Plus,https://apps.apple.com/us/app/bubble-word-jam/id6754839783?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/cf/a2/de/cfa2de64-164c-e3cf-1e2f-f2182d085439/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
3,6745120053,Imposter Game - Party Edition,Sven Vucak,https://apps.apple.com/us/app/imposter-game-party-edition/id6745120053?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/10/69/e0/1069e0bd-1564-9f77-7ea4-a8072e6e90ff/AppIcon-0-0-1x_U007emarketing-0-11-0-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
4,1660171117,Zen Word® - Relax Puzzle Game,Oakever Games,https://apps.apple.com/us/app/zen-word-relax-puzzle-game/id1660171117?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/ed/51/84/ed51840c-7bfd-d698-9743-10b3fa693da3/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
5,1602508478,Word Search Explorer®,PlaySimple Games Pte Ltd,https://apps.apple.com/us/app/word-search-explorer/id1602508478?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/44/99/ae/4499aec6-4b2b-6cfb-5ed0-1328808dcfa5/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
6,6739069151,Crossword Go!,PlaySimple Games Pte Ltd,https://apps.apple.com/us/app/crossword-go/id6739069151?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/4b/d4/12/4bd4122f-a4b6-cfcc-15b0-293127666f3f/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
7,6759077038,Profile Perfect,Lion Studios Plus,https://apps.apple.com/us/app/profile-perfect/id6759077038?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/9d/7a/c9/9d7ac98c-2b27-aa66-3621-6bc76e1574fe/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
8,307569751,NYT Games: Wordle & Crossword,The New York Times Company,https://apps.apple.com/us/app/nyt-games-wordle-crossword/id307569751?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/6f/c6/d8/6fc6d80b-80f1-e130-f877-ddf0de04652a/Release-0-0-1x_U007epad-0-1-0-sRGB-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
9,6615086509,NYT Crossplay: Word Games,The New York Times Company,https://apps.apple.com/us/app/nyt-crossplay-word-games/id6615086509?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/48/3a/fa/483afaeb-5a67-3b35-af3f-18474b108b1e/Release-0-0-1x_U007ephone-0-1-sRGB-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
10,6499306754,Code Busters: Word Puzzle Game,Smartronic,https://apps.apple.com/us/app/code-busters-word-puzzle-game/id6499306754?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/8c/18/0f/8c180f7d-9367-14c2-dfb5-6b3c7fd4d474/AppIcon-0-0-1x_U007emarketing-0-11-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
11,1580601028,Everyday Puzzles: Mini Games,Fanatee,https://apps.apple.com/us/app/everyday-puzzles-mini-games/id1580601028?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/01/27/13/012713bf-544b-4169-2f4c-a704ec44f76b/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
12,1207472156,Wordscapes - Word Game,"PeopleFun, Inc.",https://apps.apple.com/us/app/wordscapes-word-game/id1207472156?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/5d/1c/d5/5d1cd573-f1be-43ba-270a-6c0cca56074d/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
13,1512834505,Wavelength,Palm Court LLC,https://apps.apple.com/us/app/wavelength/id1512834505?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/25/e2/7c/25e27c04-ef27-cb6f-9d6d-bbe3beaa62ca/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
14,6756377863,Word Kitchen,Gimica GmbH,https://apps.apple.com/us/app/word-kitchen/id6756377863?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/99/25/01/99250153-397c-52d2-63c5-57320bd815f5/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
15,1453837845,Charades - Family & Party Game,Dmytro Cheverda,https://apps.apple.com/us/app/charades-family-party-game/id1453837845?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/63/9e/69/639e6952-1342-2d2d-da79-5375571e2e46/AppIcon-0-0-1x_U007epad-0-1-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
16,1369521645,Words of Wonders: Crossword,FUGO BILISIM TEKNOLOJILERI VE YAZILIM TICARET ANONIM SIRKETI,https://apps.apple.com/us/app/words-of-wonders-crossword/id1369521645?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/c6/2d/aa/c62daa46-5af1-a339-9580-f239755bf983/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
17,1636821805,Crostic Crossword－Word Puzzles,Severex,https://apps.apple.com/us/app/crostic-crossword-word-puzzles/id1636821805?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/de/b5/37/deb537b0-dc7d-cbaf-9023-4e0a90bb2cc4/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
18,1424246763,Headbands: Charades Party Game,David Kadlcek,https://apps.apple.com/us/app/headbands-charades-party-game/id1424246763?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/e1/68/d5/e168d5b9-1dfa-79e3-ef5c-96132d6c6525/AppIcon-0-0-1x_U007epad-0-1-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
19,6741839590,PlaySimple Cryptogram,PlaySimple Games Pte Ltd,https://apps.apple.com/us/app/playsimple-cryptogram/id6741839590?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/e7/39/66/e7396625-e8a5-02ea-8cdb-fc6e6dd723fa/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
20,6747810901,Word Connect Association,PlaySimple Games Pte Ltd,https://apps.apple.com/us/app/word-connect-association/id6747810901?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/e1/ad/1c/e1ad1cc7-ea73-e3f2-bda8-43b0f9c1b76f/AppIcon-0-0-1x_U007epad-0-1-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
21,6737275844,Word Tiles GO,Gulliver's Games,https://apps.apple.com/us/app/word-tiles-go/id6737275844?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/f4/3b/c6/f43bc65a-1f02-fb14-2786-03fbc1e4ca4d/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
22,6745003362,Word Oasis: Calm Puzzle Game,Oasis Games LTD,https://apps.apple.com/us/app/word-oasis-calm-puzzle-game/id6745003362?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/ff/68/60/ff6860f6-3437-686b-a11f-8872b9ae75c6/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
23,6473058122,ForeHeads: Charades Guess Game,smak apps,https://apps.apple.com/us/app/foreheads-charades-guess-game/id6473058122?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/78/cd/b2/78cdb2ee-390f-ce9c-9300-d18bce6a7873/AppIcon-0-0-1x_U007epad-0-1-0-sRGB-85-220.jpeg/100x100bb.png,2026-06-30,us,topfree,7019,文字
24,1197354394,Daily Themed Crossword Puzzles,PlaySimple Games Pte Ltd,https://apps.apple.com/us/app/daily-themed-crossword-puzzles/id1197354394?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/6c/32/36/6c323650-f58b-4bd5-2514-3b1e8bcb5d9f/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
25,1549726220,Word Search Journey - Puzzle,Bluetile Games S.L.,https://apps.apple.com/us/app/word-search-journey-puzzle/id1549726220?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/b7/a3/59/b7a359d4-f762-2deb-9fb9-934f472530d6/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
26,1095569891,Wordle!,Lion Studios Plus,https://apps.apple.com/us/app/wordle/id1095569891?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/86/2f/54/862f541c-b0bf-5d10-d748-8c430f38930c/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
27,6749012623,Imposter Game: Spy? — Fakeit,smak apps,https://apps.apple.com/us/app/imposter-game-spy-fakeit/id6749012623?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/69/5c/3a/695c3aa2-51a1-0969-4640-d29028de2bae/AppIcon-0-0-1x_U007epad-0-1-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
28,1196764367,Words With Friends Word Game,Zynga Inc.,https://apps.apple.com/us/app/words-with-friends-word-game/id1196764367?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/67/97/e5/6797e52d-a56a-75c6-1c06-ebaaba72e5cb/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
29,6766812401,Word Solitaire: Associations,Chardonnay Partners LLC,https://apps.apple.com/us/app/word-solitaire-associations/id6766812401?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/e1/90/7d/e1907dba-22f8-59d0-735b-e6ca02499215/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
30,6739423612,Word Master,FUGO BILISIM TEKNOLOJILERI VE YAZILIM TICARET ANONIM SIRKETI,https://apps.apple.com/us/app/word-master/id6739423612?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/4e/76/6b/4e766b08-0fb7-0ddf-04c9-1d1d4d0e86ae/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
31,1215933788,Scrabble® GO – Fun with Words!,"Scopely, Inc.",https://apps.apple.com/us/app/scrabble-go-fun-with-words/id1215933788?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/dd/c7/bb/ddc7bbe4-9cf7-e22a-3936-376603918534/AppIcon-0-0-1x_U007emarketing-0-5-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
32,6756664092,You Know: Associations,Tripledot Studios,https://apps.apple.com/us/app/you-know-associations/id6756664092?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/05/e5/fa/05e5fa15-1b99-ad85-1269-87ea0efb2aac/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
33,1420294918,Wordscapes Search - Word Game,"PeopleFun, Inc.",https://apps.apple.com/us/app/wordscapes-search-word-game/id1420294918?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/dd/a3/7d/dda37d1f-d7c1-ce7a-6159-e8e3993c410a/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
34,6547858927,Crossword Master - Word Puzzle,Easybrain Ltd,https://apps.apple.com/us/app/crossword-master-word-puzzle/id6547858927?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/c8/57/cb/c857cb42-7f3c-7ef9-dbad-8eec49c438c9/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
35,6755815731,Word Screw - 3D Unscrew Bolts,Astrasen Global,https://apps.apple.com/us/app/word-screw-3d-unscrew-bolts/id6755815731?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/dd/cf/e2/ddcfe2e2-2d90-a005-ab05-c4e2295b7e88/AppIcon-0-0-1x_U007epad-0-1-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
36,6472233094,Puzzlit - Puzzles Made Social,PuzzLit,https://apps.apple.com/us/app/puzzlit-puzzles-made-social/id6472233094?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/a3/ca/43/a3ca43a1-d602-25ca-eb69-aa379bea8194/AppIcon-0-0-1x_U007ephone-0-1-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
37,1644099880,Cryptogram: Word Brain Puzzle,Joyteractive,https://apps.apple.com/us/app/cryptogram-word-brain-puzzle/id1644099880?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/c8/54/e8/c854e876-1d68-4ec6-122a-a55731f7a067/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,us,topfree,7019,文字
